"logFC"	"logCPM"	"PValue"	"FDR"
"PGSC0003DMG400011980"	0.719144051551522	4.29793658439015	0.000228293521416551	0.0213785302700441
"PGSC0003DMG400012071"	-1.06103993387389	2.26465406360199	9.8814941491705e-05	0.0122787066240125
"PGSC0003DMG400012118"	1.90032328985168	1.37898310950357	0.000166863892297184	0.0179576223291879
"PGSC0003DMG400012174"	2.38729539440776	0.393356603800817	0.000311483203993768	0.0269064234372616
"PGSC0003DMG400012183"	-1.31689198130611	3.88976996376982	2.64114754471858e-06	0.00105020152985841
"PGSC0003DMG400012263"	1.25947236954363	7.33766769807101	0.000113555364531009	0.0134630823471031
"PGSC0003DMG400012274"	0.760593428809914	3.04366141291946	0.000683537618611112	0.043672022111414
"PGSC0003DMG400012434"	-0.487772893747063	7.57691743706834	0.000363575320887689	0.0293655241989475
"PGSC0003DMG400012479"	1.64000760461361	2.34517855150228	5.14706768053994e-05	0.00777959715036464
"PGSC0003DMG400012641"	-1.74356099010006	0.93348636898981	9.55764343061554e-06	0.00240428454222393
"PGSC0003DMG400012838"	2.16267214209489	2.23256828828212	0.000362023995452569	0.0293537565669899
"PGSC0003DMG400012839"	1.64791653590957	6.30224092367339	0.000177865600297976	0.0182366078090188
"PGSC0003DMG400013045"	0.644298233587672	5.21527953609671	3.87191721226159e-06	0.00137320662406448
"PGSC0003DMG400013051"	-3.15255843815258	2.51587468754072	3.13998554092316e-05	0.00541040441937999
"PGSC0003DMG400013178"	1.54692980380646	0.125205564310913	0.000559623640107395	0.0385407955107622
"PGSC0003DMG400013282"	2.16848577292982	8.5263771025501	9.0957028750232e-06	0.00237462158088737
"PGSC0003DMG400013307"	0.760574663589322	6.69275506201269	2.62186027849884e-05	0.00473878326979587
"PGSC0003DMG400013414"	-1.03876613008184	5.45490419526103	4.85788142196449e-06	0.00153118052722066
